dating VBG doctor  Leonard
well RB doctor  Penny
yeah CD doctor  Penny
date NN doctor  Penny
exactly RB doctor  Leonard
thank VB doctor  Leonard
favour NN doctor  Leonard
tell NN doctor  Leonard
koothrappali VB doctor  Leonard
next JJ doctor  Leonard
time NN doctor  Leonard
see VB doctor  Leonard
oh UH doctor  Leonard
s NN doctor  Leonard
doctor NN doctor  Leonard
oh JJ doctor  Penny
nice JJ doctor  Penny
doctor NN doctor  Penny
doctor NN doctor  Penny
kind NN doctor  Penny
doctor NN doctor  Penny
doctor NN doctor  Leonard
doctor NN doctor  Leonard
surgical JJ doctor  Leonard
resident NN doctor  Leonard
smart JJ doctor  Leonard
pretty JJ doctor  Leonard
let NN doctor  Leonard
ask VB doctor  Leonard
something NN doctor  Leonard
friend JJ doctor  Leonard
thinks VBZ doctor  Leonard
s JJ doctor  Leonard
dating VBG doctor  Leonard
someone NN doctor  Leonard
s VBD doctor  Leonard
fact NN doctor  Leonard
re NN doctor  Leonard
dating VBG doctor  Leonard
make VB doctor  Leonard
bad JJ doctor  Leonard
person NN doctor  Leonard
well RB doctor  Penny
depends NNS doctor  Penny
friend NN doctor  Penny
wolowitz NN doctor  Penny
yeah NN doctor  Leonard
screw NN doctor  Penny
re VBZ doctor  Penny
fine JJ doctor  Penny
sure NN doctor  Leonard
well RB doctor  Penny
slept JJ doctor  Penny
yet RB doctor  Penny
dog VBP doctor  Penny
good JJ doctor  Penny
change NN doctor  Leonard
things NNS doctor  Leonard
d NN doctor  Leonard
ask NN doctor  Leonard
m NN doctor  Penny
nosy JJ doctor  Penny
see NN doctor  Penny
ya NN doctor  Penny
howard RB thanks  Others
get VB thanks  Others
door NN thanks  Others
really RB thanks  Howard
someone NN thanks  Howard
knocks NNS thanks  Howard
thank VBD thanks  Howard
idea NN thanks  Howard
opening VBG thanks  Howard
door NN thanks  Howard
hey NN thanks  Howard
buddy VBD thanks  Howard
brings NNS thanks  Howard
little JJ thanks  Howard
slice NN thanks  Howard
hell NN thanks  Howard
s NNS thanks  Howard
leonard VBP thanks  Howard
re NN thanks  Others
gonna NN thanks  Others
play VB thanks  Others
outside JJ thanks  Others
m NN thanks  Others
dressed VBD thanks  Others
receive NN thanks  Others
one CD thanks  Howard
cares VBZ thanks  Howard
ma CD thanks  Howard
s NN thanks  Howard
listen RB thanks  Leonard
need MD thanks  Leonard
talk VB thanks  Leonard
something NN thanks  Leonard
momentito NN thanks  Howard
yello NN thanks  Howard
oh UH thanks  Howard
stephanie JJ thanks  Howard
thanks NNS thanks  Howard
calling VBG thanks  Howard
back RB thanks  Howard
worried JJ thanks  Howard
oh NN thanks  Howard
uh NN thanks  Howard
huh NN thanks  Howard
uh JJ thanks  Howard
huh NN thanks  Howard
uh NN thanks  Howard
huh NN thanks  Howard
understand JJ thanks  Howard
sure NN thanks  Howard
can MD thanks  Howard
friends VB thanks  Howard
absolutely RB thanks  Howard
thanks NNS thanks  Howard
calling VBG thanks  Howard
yeah JJ thanks  Howard
nice JJ thanks  Howard
day NN thanks  Howard
leonard IN thanks  Howard
dead JJ thanks  Howard
okay JJ howard  Others
gets VBZ howard  Others
extra JJ howard  Others
dumpling NN howard  Others
rock NN howard  Others
paper NN howard  Others
scissors NNS howard  Others
lizard VBP howard  Others
spock NN howard  Others
okay RB howard  Sheldon
one CD howard  Sheldon
us PRP howard  Sheldon
going VBG howard  Sheldon
stop JJ howard  Sheldon
putting VBG howard  Sheldon
spock NN howard  Sheldon
decide NN howard  Howard
rock NN howard  Others
paper NN howard  Others
scissors NNS howard  Others
lizard VBP howard  Others
spock NN howard  Others
oh NN howard  Others
oh UH howard  Leonard
hey NN howard  Leonard
guys NNS howard  Leonard
hello NN howard  Sheldon
hey NN howard  Others
hi RB howard  Leonard
howard RB howard  Leonard
howard NN howard  Leonard
sheldon NN howard  Howard
howard NN howard  Sheldon
employing VBG howard  Sheldon
schoolyard JJ howard  Sheldon
paradigm NN howard  Sheldon
intents NNS howard  Sheldon
purposes NNS howard  Sheldon
deceased VBD howard  Sheldon
intends VBZ howard  Sheldon
act JJ howard  Sheldon
speaking VBG howard  Sheldon
feigning JJ howard  Sheldon
inability NN howard  Sheldon
hear VBP howard  Sheldon
speak JJ howard  Sheldon
otherwise RB howard  Sheldon
refusing VBG howard  Sheldon
acknowledge NN howard  Sheldon
existence NN howard  Sheldon
s NN howard  Leonard
just RB howard  Leonard
ridiculous JJ howard  Leonard
cooperating VBG howard  Leonard
don NN howard  Sheldon
t NNS howard  Sheldon
make VBP howard  Sheldon
rules NNS howard  Sheldon
leonard VB howard  Sheldon
howard RB howard  Leonard
come VBN howard  Leonard
didn NN howard  Leonard
t NN howard  Leonard
plan NN howard  Leonard
things NNS howard  Leonard
just RB howard  Leonard
happen VB howard  Leonard
usually RB howard  Leonard
happen VB howard  Leonard
someone NN howard  Howard
just RB howard  Howard
feel VB howard  Howard
cold JJ howard  Howard
breeze NN howard  Howard
believe VB howard  Sheldon
extension NN howard  Sheldon
death NN howard  Sheldon
metaphor NN howard  Sheldon
cold NN howard  Sheldon
breeze NN howard  Sheldon
called VBN howard  Sheldon
ectoplasmic JJ howard  Sheldon
issue NN howard  Sheldon
disembodied VBD howard  Sheldon
soul JJ howard  Sheldon
passing NN howard  Sheldon
know VB howard  Others
screw JJ howard  Others
m NN howard  Others
just RB howard  Others
gonna JJ howard  Others
eat NN howard  Others
dumpling VBG howard  Others
oh UH howard  Leonard
hi NN howard  Leonard
steph VBD howard  Leonard
come VB howard  Leonard
bad JJ howard  Others
time NN howard  Others
yeah NN howard  Leonard
don NN howard  Leonard
t NN howard  Leonard
see VBP howard  Leonard
better JJR howard  Leonard
one CD howard  Leonard
horizon NN howard  Leonard
oh UH howard  Howard
isn NN howard  Howard
t JJ howard  Howard
mrs NN howard  Howard
dead JJ howard  Howard
hello NNS howard  Others
howard NN howard  Others
sheldon NN howard  Howard
look NN howard  Sheldon
m NN howard  Sheldon
sorry NN howard  Sheldon
violated VBD howard  Sheldon
terms NNS howard  Sheldon
metaphor NN howard  Sheldon
acknowledging VBG howard  Sheldon
existence NN howard  Sheldon
m NN howard  Sheldon
just RB howard  Leonard
won VBD howard  Leonard
t NNS howard  Leonard
listen VB howard  Leonard
okay JJ howard  Others
guess NN howard  Others
ll NN howard  Others
just RB howard  Others
three CD howard  Others
us PRP howard  Others
hmm NN howard  Leonard
lisa NN howard  Leonard
s NN howard  Leonard
gonna NN howard  Leonard
disappointed VBD howard  Leonard
yeah NN howard  Others
lisa NN howard  Howard
yeah NN howard  Others
roommate NN howard  Others
just RB howard  Others
went VBD howard  Others
really RB howard  Others
bad JJ howard  Others
breakup NN howard  Others
thought VBD howard  Others
might MD howard  Others
like VB howard  Others
meet VB howard  Others
somebody JJ howard  Others
fun NNS howard  Others
like IN howard  Others
leonard RB howard  Howard
stephanie NN howard  Howard
re NN howard  Howard
alive JJ howard  Howard
s NN howard  Howard
miracle NN howard  Howard
anyway RB howard  Howard
lisa JJ howard  Howard
just RB howard  Howard
wanted VBD howard  Howard
tell RB howard  Howard
much JJ howard  Howard
enjoyed VBN howard  Howard
night NN howard  Howard
m NN howard  Howard
sorry NN howard  Howard
ended VBD howard  Howard
let NN howard  Howard
know VB howard  Howard
friday JJ howard  Howard
mother NN howard  Howard
needs NNS howard  Howard
head VBP howard  Howard
count NN howard  Howard
can MD howard  Howard
know VB howard  Howard
big JJ howard  Howard
brisket NN howard  Howard
get NN howard  Howard
howard RB howard  Leonard
howard NN howard  Leonard
look NN howard  Leonard
anyway RB howard  Howard
call JJ howard  Howard
s NNS howard  Howard
howard NN howard  Howard
possibility NN howard  Others
life NN howard  Others
mars NNS howard  Others
long RB howard  Others
fascinated JJ howard  Others
scientists NNS howard  Others
laypersons NNS howard  Others
alike RB howard  Others
s VBP howard  Others
unclear JJ howard  Others
mars NNS howard  Others
rover RB howard  Others
got VBD howard  Others
crevice JJ howard  Others
one CD howard  Others
thing NN howard  Others
s NN howard  Others
certain JJ howard  Others
data NNS howard  Others
sent VBD howard  Others
back RB howard  Others
contain NN howard  Others
first JJ howard  Others
clear JJ howard  Others
indications NNS howard  Others
may MD howard  Others
life NN howard  Others
mars NNS howard  Others
s VBP howard  Others
scientific JJ howard  Others
discovery NN howard  Others
staggering VBG howard  Others
implications NNS howard  Others
mankind VBP howard  Others
unfortunately RB howard  Others
ll JJ howard  Others
never RB howard  Others
know VBP howard  Others
s VBZ howard  Others
responsible JJ howard  Others
son NN howard  Howard
bitch NN howard  Howard
like IN howard  Others
loading VBG howard  Others
okay JJ stereo  Leonard
x10s CD stereo  Leonard
online NN stereo  Leonard
gentlemen NNS stereo  Howard
now RB stereo  Howard
send VBP stereo  Howard
signal JJ stereo  Howard
laptop JJ stereo  Howard
local JJ stereo  Howard
isp NN stereo  Howard
racing VBG stereo  Howard
fibre JJ stereo  Howard
optic JJ stereo  Howard
cable NN stereo  Howard
speed NN stereo  Howard
light JJ stereo  Howard
san JJ stereo  Howard
francisco NN stereo  Howard
bouncing VBG stereo  Howard
satellite RB stereo  Howard
geosynchronous JJ stereo  Howard
orbit NN stereo  Howard
lisbon JJ stereo  Howard
portugal NN stereo  Howard
data NNS stereo  Howard
packets NNS stereo  Howard
will MD stereo  Howard
handed VBN stereo  Howard
submerged VBN stereo  Howard
transatlantic JJ stereo  Howard
cables NNS stereo  Howard
terminating VBG stereo  Howard
halifax NN stereo  Howard
nova JJ stereo  Howard
scotia NN stereo  Howard
transferred VBN stereo  Howard
across IN stereo  Howard
continent NN stereo  Howard
via IN stereo  Howard
microwave NN stereo  Howard
relays NNS stereo  Howard
back RB stereo  Howard
isp VBP stereo  Howard
x10 NN stereo  Howard
receiver NN stereo  Howard
attached VBD stereo  Howard
clicks NNS stereo  Howard
mouse VBP stereo  Howard
lamp JJ stereo  Howard
switches NNS stereo  Howard
lamp VBP stereo  Howard
others NNS stereo  Howard
cheer VBP stereo  Howard
clap NN stereo  Howard
look NN stereo  Sheldon
look NN stereo  Sheldon
ve NN stereo  Sheldon
got VBD stereo  Sheldon
goosebumps NNS stereo  Sheldon
ready JJ stereo  Howard
stereo NN stereo  Howard
go VB stereo  Others
stereo NN stereo  Others
hey NN stereo  Penny
guys NNS stereo  Penny
hello NN stereo  Others
s JJ stereo  Penny
little JJ stereo  Penny
loud NN stereo  Penny
problem NN stereo  Howard
turning VBG stereo  Howard
using VBG stereo  Howard
mouse NN stereo  Howard
san JJ stereo  Howard
francisco JJ stereo  Howard
lisbon NN stereo  Howard
halifax NN stereo  Howard
music NN stereo  Howard
gets VBZ stereo  Howard
quieter RB stereo  Howard
et JJ stereo  Howard
voila NN stereo  Howard
okay JJ stereo  Penny
thanks NNS stereo  Penny
hang NN stereo  Leonard
hang NN stereo  Leonard
realise NN stereo  Leonard
just RB stereo  Leonard
yeah NN stereo  Penny
turned VBD stereo  Penny
stereo JJ stereo  Penny
laptop NN stereo  Penny
turned VBN stereo  Sheldon
stereo JJ stereo  Sheldon
sending VBG stereo  Sheldon
signal NN stereo  Sheldon
around IN stereo  Sheldon
world NN stereo  Sheldon
via IN stereo  Sheldon
internet NN stereo  Sheldon
oh RB stereo  Penny
know VB stereo  Penny
can MD stereo  Penny
just RB stereo  Penny
get VB stereo  Penny
one CD stereo  Penny
universal NN stereo  Penny
remotes VBZ stereo  Penny
radio JJ stereo  Penny
shack NN stereo  Penny
re NN stereo  Penny
really RB stereo  Penny
cheap JJ stereo  Penny
don NN stereo  Leonard
t NN stereo  Leonard
get VBP stereo  Leonard
um JJ stereo  Leonard
howard NN stereo  Leonard
enable JJ stereo  Leonard
public JJ stereo  Leonard
access NN stereo  Leonard
public JJ stereo  Howard
access NN stereo  Howard
enabled VBD stereo  Howard
stare NN stereo  Howard
around IN stereo  Howard
moment NN stereo  Howard
silence NN stereo  Howard
boy NN stereo  Penny
s NN stereo  Penny
brilliant JJ stereo  Penny
ll NN stereo  Penny
see NN stereo  Penny
hang NN stereo  Leonard
hang NN stereo  Leonard
lamp NN stereo  Leonard
goes VBZ stereo  Leonard
see VB stereo  Leonard
someone NN stereo  Sheldon
sezchuan JJ stereo  Sheldon
province NN stereo  Sheldon
china NN stereo  Sheldon
using VBG stereo  Sheldon
computer NN stereo  Sheldon
turn NN stereo  Sheldon
lights NNS stereo  Sheldon
huh RB stereo  Penny
well RB stereo  Penny
s JJ stereo  Penny
handy JJ stereo  Penny
um JJ stereo  Penny
s JJ stereo  Penny
question NN stereo  Penny
can MD stereo  Others
loud VB stereo  Others
noise NN stereo  Others
found VBN stereo  Sheldon
remote NN stereo  Sheldon
controlled VBD stereo  Sheldon
cars NNS stereo  Sheldon
well RB stereo  Penny
wait JJ stereo  Penny
wait NN stereo  Penny
s NN stereo  Penny
top NN stereo  Penny
wireless JJ stereo  Leonard
webcams NNS stereo  Leonard
wave VBP stereo  Leonard
hello NN stereo  Leonard
monster JJ stereo  Howard
truck NN stereo  Howard
austin NN stereo  Howard
texas NN stereo  Howard
blue JJ stereo  Howard
viper NN stereo  Howard
operated VBD stereo  Howard
suburban JJ stereo  Howard
tel NN stereo  Howard
aviv NN stereo  Howard
may MD stereo  Sheldon
want VB stereo  Sheldon
put NN stereo  Sheldon
slacks NNS stereo  Sheldon
seeing VBG stereo  Penny
red JJ stereo  Penny
car NN stereo  Penny
trying VBG stereo  Penny
get VB stereo  Penny
legs JJ stereo  Penny
ew NN stereo  Penny
stop NN stereo  Penny
leave VBP stereo  Penny
alone RB stereo  Penny
s NN stereo  Leonard
running VBG stereo  Leonard
red JJ stereo  Leonard
corvette NN stereo  Leonard
know JJ sheldon  Sheldon
future NN sheldon  Sheldon
re NN sheldon  Sheldon
disembodied VBD sheldon  Sheldon
brains NNS sheldon  Sheldon
jars NNS sheldon  Sheldon
re VBP sheldon  Sheldon
going VBG sheldon  Sheldon
look NN sheldon  Sheldon
back RB sheldon  Sheldon
eight CD sheldon  Sheldon
hours NNS sheldon  Sheldon
well RB sheldon  Sheldon
wasted VBD sheldon  Sheldon
don NNS sheldon  Others
t VBP sheldon  Others
want VBP sheldon  Others
jar NN sheldon  Others
want VBP sheldon  Others
brain NN sheldon  Others
android NN sheldon  Others
body NN sheldon  Others
eight CD sheldon  Others
feet NNS sheldon  Others
tall JJ sheldon  Others
ripped VBD sheldon  Others
m NN sheldon  Howard
just RB sheldon  Howard
make VB sheldon  Howard
sure JJ sheldon  Howard
m JJ sheldon  Howard
synthetic JJ sheldon  Howard
human NN sheldon  Howard
d NN sheldon  Howard
still RB sheldon  Howard
jewish JJ sheldon  Howard
promised VBD sheldon  Howard
mother NN sheldon  Howard
suppose JJ sheldon  Others
android JJ sheldon  Others
penis NN sheldon  Others
circumcised VBD sheldon  Others
s JJ sheldon  Others
something NN sheldon  Others
rabbi JJ sheldon  Others
discuss NN sheldon  Others
manufacturers NNS sheldon  Others
mention NN sheldon  Sheldon
d NN sheldon  Sheldon
power NN sheldon  Sheldon
saturdays NNS sheldon  Sheldon
sheldon JJ sheldon  Leonard
letter NN sheldon  Leonard
trash NN sheldon  Leonard
well RB sheldon  Sheldon
s JJ sheldon  Sheldon
always RB sheldon  Sheldon
possibility NN sheldon  Sheldon
trash NN sheldon  Sheldon
can MD sheldon  Sheldon
spontaneously RB sheldon  Sheldon
formed VBN sheldon  Sheldon
around IN sheldon  Sheldon
letter NN sheldon  Sheldon
occam NN sheldon  Sheldon
s NN sheldon  Sheldon
razor NN sheldon  Sheldon
suggest VBP sheldon  Sheldon
someone NN sheldon  Sheldon
threw VBD sheldon  Sheldon
s NNS sheldon  Leonard
institute VBP sheldon  Leonard
experimental JJ sheldon  Leonard
physics NNS sheldon  Leonard
want VBP sheldon  Leonard
us PRP sheldon  Leonard
present JJ sheldon  Leonard
paper NN sheldon  Leonard
properties NNS sheldon  Leonard
super VBP sheldon  Leonard
solids NNS sheldon  Leonard
topical JJ sheldon  Leonard
conference NN sheldon  Leonard
bowes NN sheldon  Leonard
einstein NN sheldon  Leonard
condensates NNS sheldon  Leonard
know VB sheldon  Sheldon
read NN sheldon  Sheldon
threw NN sheldon  Sheldon
okay NN sheldon  Leonard
may MD sheldon  Leonard
drill VB sheldon  Leonard
bedrock VB sheldon  Leonard
question NN sheldon  Leonard
throw NN sheldon  Leonard
interest NN sheldon  Sheldon
standing NN sheldon  Sheldon
rose VBD sheldon  Sheldon
room NN sheldon  Sheldon
pasadena NN sheldon  Sheldon
marriott NN sheldon  Sheldon
front NN sheldon  Sheldon
group NN sheldon  Sheldon
judgemental JJ sheldon  Sheldon
strangers NNS sheldon  Sheldon
wouldn VBP sheldon  Sheldon
t JJ sheldon  Sheldon
recognise NN sheldon  Sheldon
true JJ sheldon  Sheldon
genius NN sheldon  Sheldon
standing VBG sheldon  Sheldon
front JJ sheldon  Sheldon
giving VBG sheldon  Sheldon
speech NN sheldon  Sheldon
don NN sheldon  Howard
t NN sheldon  Howard
know VBP sheldon  Howard
sheldon RB sheldon  Howard
topical JJ sheldon  Howard
conferences NNS sheldon  Howard
bowes VBP sheldon  Howard
einstein JJ sheldon  Howard
condensates NNS sheldon  Howard
parties NNS sheldon  Howard
legendary VBP sheldon  Howard
forget NN sheldon  Leonard
parties NNS sheldon  Leonard
forget NN sheldon  Howard
parties NNS sheldon  Howard
nerd VBP sheldon  Howard
honours NNS sheldon  Leonard
ve VBP sheldon  Leonard
gotten JJ sheldon  Leonard
don JJ sheldon  Leonard
t NN sheldon  Leonard
know VBP sheldon  Leonard
ups JJ sheldon  Leonard
drop NN sheldon  Leonard
nobel NN sheldon  Leonard
prize NN sheldon  Leonard
name NN sheldon  Leonard
leonard JJ sheldon  Sheldon
please NN sheldon  Sheldon
don VB sheldon  Sheldon
t JJ sheldon  Sheldon
take VB sheldon  Sheldon
wrong JJ sheldon  Sheldon
way NN sheldon  Sheldon
day NN sheldon  Sheldon
win VB sheldon  Sheldon
nobel JJ sheldon  Sheldon
prize NN sheldon  Sheldon
day NN sheldon  Sheldon
begin VB sheldon  Sheldon
research NN sheldon  Sheldon
drag NN sheldon  Sheldon
co NN sheldon  Sheldon
efficient JJ sheldon  Sheldon
tassles NNS sheldon  Sheldon
flying VBG sheldon  Sheldon
carpets NNS sheldon  Sheldon
hoo NN sheldon  Others
hoo NN sheldon  Others
hoo JJ sheldon  Others
thing NN sheldon  Others
missing VBG sheldon  Others
insult NN sheldon  Others
yo NNS sheldon  Others
mamma VBP sheldon  Others
ve NN sheldon  Howard
got VBD sheldon  Howard
one CD sheldon  Howard
hey NN sheldon  Howard
leonard VBD sheldon  Howard
mamma JJ sheldon  Howard
s JJ sheldon  Howard
research NN sheldon  Howard
methodology NN sheldon  Howard
flawed VBD sheldon  Howard
shut RB sheldon  Leonard
howard JJ sheldon  Leonard
sheldon NN sheldon  Leonard
don NN sheldon  Sheldon
t NNS sheldon  Sheldon
take VBP sheldon  Sheldon
nourishment JJ sheldon  Sheldon
expel JJ sheldon  Sheldon
waste NN sheldon  Sheldon
inhale JJ sheldon  Sheldon
enough RB sheldon  Sheldon
oxygen NN sheldon  Sheldon
keep VB sheldon  Sheldon
dying VBG sheldon  Sheldon
everything NN sheldon  Sheldon
else RB sheldon  Sheldon
optional JJ sheldon  Sheldon
okay JJ sheldon  Leonard
let NN sheldon  Leonard
put VB sheldon  Leonard
way NN sheldon  Leonard
m NN sheldon  Leonard
can MD sheldon  Sheldon
t VB sheldon  Sheldon
m JJ sheldon  Sheldon
lead NN sheldon  Sheldon
author NN sheldon  Sheldon
oh UH sheldon  Leonard
come VB sheldon  Leonard
reason NN sheldon  Leonard
re JJ sheldon  Leonard
lead NN sheldon  Leonard
author NN sheldon  Leonard
went VBD sheldon  Leonard
alphabetically RB sheldon  Leonard
let NN sheldon  Sheldon
think VB sheldon  Sheldon
went VBD sheldon  Sheldon
alphabetically RB sheldon  Sheldon
spare JJ sheldon  Sheldon
humiliation NN sheldon  Sheldon
dealing VBG sheldon  Sheldon
fact NN sheldon  Sheldon
idea NN sheldon  Sheldon
put VBD sheldon  Sheldon
fine JJ sheldon  Sheldon
point NN sheldon  Sheldon
throwing VBG sheldon  Sheldon
bone NN sheldon  Sheldon
re NN sheldon  Sheldon
welcome NN sheldon  Sheldon
excuse NN sheldon  Leonard
designed VBN sheldon  Leonard
experiment NN sheldon  Leonard
proved VBD sheldon  Leonard
hypothesis NN sheldon  Leonard
doesn NN sheldon  Sheldon
t NNS sheldon  Sheldon
need VBP sheldon  Sheldon
proving VBG sheldon  Sheldon
entire JJ sheldon  Leonard
scientific JJ sheldon  Leonard
community NN sheldon  Leonard
just RB sheldon  Leonard
supposed VBN sheldon  Leonard
take NN sheldon  Leonard
word NN sheldon  Leonard
re NN sheldon  Sheldon
supposed VBD sheldon  Sheldon
alright JJ sheldon  Leonard
don NN sheldon  Leonard
t NN sheldon  Leonard
care NN sheldon  Leonard
say VBP sheldon  Leonard
m NN sheldon  Leonard
going VBG sheldon  Leonard
conference NN sheldon  Leonard
m NN sheldon  Leonard
presenting NN sheldon  Leonard
findings NNS sheldon  Leonard
forbid NN sheldon  Sheldon
forbid NN sheldon  Leonard
m NN sheldon  Sheldon
taking VBG sheldon  Sheldon
credit NN sheldon  Sheldon
work NN sheldon  Sheldon
nobody NN sheldon  Sheldon
oh JJ sheldon  Leonard
admit NN sheldon  Leonard
s NN sheldon  Leonard
work NN sheldon  Leonard
m NN sheldon  Sheldon
throwing VBG sheldon  Sheldon
bone NN sheldon  Sheldon
welcome NN sheldon  Sheldon
ah NN sheldon  Leonard
oh UH sheldon  Howard
dit NN sheldon  Howard
nt NN sheldon  Howard
s NN still  Penny
going VBG still  Penny
sheldon JJ still  Penny
guys NNS still  Penny
still RB still  Penny
talking VBG still  Penny
still RB still  Leonard
talking VBG still  Leonard
s JJ still  Leonard
thing NN still  Leonard
stares NNS still  Leonard
tries VBZ still  Leonard
get VBP still  Leonard
brain NN still  Leonard
explode NN still  Leonard
know VBP still  Leonard
like IN still  Leonard
classic JJ still  Leonard
sci NN still  Leonard
fi JJ still  Leonard
movie NN still  Leonard
scanners NNS still  Leonard
put VBD still  Leonard
s JJ still  Leonard
fingers NNS still  Leonard
head VBP still  Leonard
know VBP still  Leonard
bzzz JJ still  Leonard
pchew NN still  Leonard
never RB still  Leonard
mind VBP still  Leonard
one CD still  Leonard
says VBZ still  Leonard
know VB still  Leonard
physics NNS still  Leonard
m NNS still  Leonard
still RB still  Leonard
fun VBP still  Leonard
guy NN still  Leonard
oh UH still  Penny
hey NN still  Penny
didn VBP still  Penny
t NN still  Penny
know VBP still  Penny
still RB still  Penny
made VBN still  Penny
corduroy NN still  Penny
suits NNS still  Penny
don NN still  Leonard
t NN still  Leonard
s NN still  Leonard
saved VBD still  Leonard
one CD still  Leonard
okay RB still  Penny
well RB still  Penny
let VB still  Penny
s VB still  Penny
just RB still  Penny
see VB still  Penny
else JJ still  Penny
okay NNS still  Penny
take VBP still  Penny
stuff NN still  Leonard
want VBP still  Leonard
try NN still  Leonard
stuff NN still  Penny
want VBP still  Penny
throw NN still  Penny
oh NN still  Leonard
seriously RB still  Penny
don VBZ still  Penny
t JJ still  Penny
even RB still  Penny
give VBP still  Penny
charity NN still  Penny
won VBD still  Penny
t JJ still  Penny
helping VBG still  Penny
anyone NN still  Penny
s NN still  Penny
oh UH still  Leonard
s NN still  Leonard
bottled VBD still  Leonard
city NN still  Leonard
kandor NN still  Leonard
uh NN still  Penny
huh NN still  Penny
see VB still  Leonard
kandor JJ still  Leonard
capital NN still  Leonard
city NN still  Leonard
planet NN still  Leonard
krypton NN still  Leonard
miniaturised VBD still  Leonard
brainiac JJ still  Leonard
krypton NN still  Leonard
exploded VBD still  Leonard
rescued VBN still  Leonard
superman NN still  Leonard
oh UH still  Penny
nice JJ still  Penny
s NN still  Leonard
lot NN still  Leonard
cooler NN still  Leonard
girls NNS still  Leonard
aren VBP still  Leonard
t IN still  Leonard
looking VBG still  Leonard
don NN still  Penny
t NN still  Penny
put VBD still  Penny
find VBP still  Penny
shirt JJ still  Penny
sport NN still  Penny
coat NN still  Penny
match NN still  Penny
great JJ still  Leonard
right NN still  Leonard
back RB still  Leonard
well RB still  Penny
going VBG still  Penny
just RB still  Penny
put VB still  Penny
oh UH still  Penny
shy NN still  Penny
m NN still  Leonard
shy NN still  Leonard
don NN still  Penny
t NN still  Penny
worry VBP still  Penny
won VBD still  Penny
t JJ still  Penny
look NN still  Penny
know VB still  Leonard
won VBD still  Leonard
t JJ still  Leonard
look NN still  Leonard
look NN still  Leonard
s JJ still  Leonard
nothing NN still  Leonard
see VBP still  Leonard
well RB still  Leonard
nothing NN still  Leonard
sweetie NN still  Penny
put VBD still  Penny
pants NNS still  Penny
putting VBG still  Leonard
know VB still  Penny
isn NN still  Penny
t IN still  Penny
maybe RB still  Penny
way NN still  Penny
sheldon JJ still  Penny
compromise NN still  Penny
whole JJ still  Penny
presentation NN still  Penny
thing NN still  Penny
scientists NNS still  Leonard
compromise VBP still  Leonard
minds NNS still  Leonard
trained JJ still  Leonard
synthesise NN still  Leonard
facts VBZ still  Leonard
come VBN still  Leonard
inarguable JJ still  Leonard
conclusions NNS still  Leonard
mention NN still  Leonard
sheldon VBP still  Leonard
batcrap NN still  Leonard
crazy NN still  Leonard
oh RB still  Leonard
careful JJ still  Leonard
s JJ still  Leonard
original JJ still  Leonard
series NN still  Leonard
battlestar NN still  Leonard
galactica JJ still  Leonard
flight NN still  Leonard
suit NN still  Leonard
oh UH still  Penny
didn NN still  Penny
t NN still  Penny
wear VBP still  Penny
halloween NN still  Penny
s NN still  Leonard
costume NN still  Leonard
s VBD still  Leonard
flight NN still  Leonard
suit NN still  Leonard
okay RB still  Penny
alright JJ still  Penny
moving VBG still  Penny
oh JJ still  Penny
wow JJ still  Penny
paisley NN still  Penny
shirt NN still  Penny
uh JJ still  Leonard
huh NN still  Leonard
goes VBZ still  Leonard
corduroy JJ still  Leonard
suit NN still  Leonard
mean JJ still  Penny
end NN still  Penny
place NN still  Penny
agree VBP still  Penny
tie NN still  Penny
ah RB still  Leonard
technically RB still  Leonard
yes JJ still  Leonard
ll JJ still  Leonard
notice NN still  Leonard
s NN still  Leonard
reversible JJ still  Leonard
works VBZ still  Leonard
two CD still  Leonard
oh UH still  Penny
sweetie JJ still  Penny
don JJ still  Penny
t NN still  Penny
think VB still  Penny
even RB still  Penny
works VBZ still  Penny
one CD still  Penny
clothes NN still  Penny
yeah NN still  Leonard
everything NN still  Leonard
since IN still  Leonard
eighth JJ still  Leonard
grade NN still  Leonard
eighth JJ still  Penny
grade NN still  Penny
last JJ still  Leonard
growth NN still  Leonard
spurt VBD still  Leonard
okay RB still  Penny
well RB still  Penny
guess JJ still  Penny
re NN still  Penny
back RB still  Penny
corduroy JJ still  Penny
suit NN still  Penny
great JJ still  Leonard
yup RB still  Penny
leonard NN still  Penny
picks NNS still  Penny
paisley VBP still  Penny
shirt NN still  Penny
said VBD still  Penny
put NN still  Penny
hey NN little  Penny
sheldon NN little  Penny
hello NN little  Sheldon
penny NN little  Sheldon
get VB little  Penny
anything NN little  Penny
good JJ little  Penny
uh NN little  Sheldon
just RB little  Sheldon
latest JJS little  Sheldon
copy NN little  Sheldon
applied VBD little  Sheldon
particle NN little  Sheldon
physics NNS little  Sheldon
quarterly JJ little  Sheldon
oh RB little  Penny
know JJ little  Penny
weird NN little  Penny
came VBD little  Penny
mine JJ little  Penny
didn NN little  Penny
t NN little  Penny
sheldon NN little  Penny
looks VBZ little  Penny
confused JJ little  Penny
joke NN little  Penny
sheldon NN little  Penny
gives VBZ little  Penny
fake VBP little  Penny
laugh JJ little  Penny
yup NN little  Penny
tip NN little  Penny
waitresses NNS little  Penny
m VBP little  Penny
week NN little  Penny
penny NN little  Sheldon
just RB little  Sheldon
